,cat_id,cat_nm_0,cat_nm_1,cat_nm_2,cat_nm_3
468,50005728,도서,만화,액션/무협만화,
469,50005735,도서,만화,영문판 만화,
470,50005732,도서,만화,웹툰/카툰에세이,
471,50005734,도서,만화,일본어판 만화,
472,50005731,도서,만화,학원만화,
473,50011460,도서,사회/정치,eBook,
474,50010201,도서,사회/정치,교육학,교육학의 이해
475,50010240,도서,사회/정치,교육학,교육학일반
476,50005846,도서,사회/정치,국방/군사,국방/군사 일반
477,50005847,도서,사회/정치,국방/군사,전쟁
478,50005853,도서,사회/정치,법,국제법
479,50005854,도서,사회/정치,법,기타법/법률
480,50005850,도서,사회/정치,법,민법/형법/상법
481,50005849,도서,사회/정치,법,법학일반
482,50005851,도서,사회/정치,법,소송/판례
483,50005852,도서,사회/정치,법,헌법
484,50005862,도서,사회/정치,사회복지,노인복지
485,50005859,도서,사회/정치,사회복지,사회문제일반
486,50005860,도서,사회/정치,사회복지,사회복지이론
487,50005863,도서,사회/정치,사회복지,아동복지
488,50005861,도서,사회/정치,사회복지,여성복지
489,50005864,도서,사회/정치,사회복지,장애인복지
490,50005857,도서,사회/정치,사회학,각국사회/문화
491,50005856,도서,사회/정치,사회학,사회이론/사상
492,50005855,도서,사회/정치,사회학,사회학일반
493,50005867,도서,사회/정치,언론/미디어,신문/방송/출판
494,50005866,도서,사회/정치,언론/미디어,언론이론
495,50005865,도서,사회/정치,언론/미디어,언론일반
496,50010200,도서,사회/정치,여성학,
497,50011461,도서,사회/정치,오디오북,
498,50005841,도서,사회/정치,정치/외교,각국정치
499,50005842,도서,사회/정치,정치/외교,외교/국제관계
500,50005840,도서,사회/정치,정치/외교,정치일반
501,50005845,도서,사회/정치,행정,정책/지방자치
502,50005844,도서,사회/정치,행정,행정일반/관리
503,50005843,도서,사회/정치,행정,행정학일반
504,50011340,도서,소설,eBook,
505,50005763,도서,소설,고전/문학,세계고전
506,50005762,도서,소설,고전/문학,세계문학
507,50005761,도서,소설,고전/문학,한국고전소설
508,50010262,도서,소설,비평/창작/이론,문학비평/평론
509,50010261,도서,소설,비평/창작/이론,문학사
510,50010340,도서,소설,비평/창작/이론,문학의 이해
511,50009921,도서,소설,비평/창작/이론,문학이론
512,50005760,도서,소설,세계 각국 소설,기타 국가 소설
513,50005759,도서,소설,세계 각국 소설,독일소설
514,50005757,도서,소설,세계 각국 소설,러시아소설
515,50005754,도서,소설,세계 각국 소설,영미소설
516,50005755,도서,소설,세계 각국 소설,일본소설
517,50005756,도서,소설,세계 각국 소설,중국소설
518,50005758,도서,소설,세계 각국 소설,프랑스소설
519,50010440,도서,소설,신화/전설/설화,그리스로마신화
520,50010421,도서,소설,신화/전설/설화,동양
521,50010263,도서,소설,신화/전설/설화,서양
522,50010460,도서,소설,신화/전설/설화,한국
523,50011360,도서,소설,오디오북,
524,50005764,도서,소설,장르소설,SF/판타지
525,50005769,도서,소설,장르소설,공포/스릴러
526,50010362,도서,소설,장르소설,라이트노벨
527,50005767,도서,소설,장르소설,로맨스
528,50005768,도서,소설,장르소설,무협
529,50005766,도서,소설,장르소설,전쟁/역사
530,50005765,도서,소설,장르소설,추리/미스터리
531,50005772,도서,소설,테마문학,가족/성장문학
532,50010381,도서,소설,테마문학,드라마극본
533,50005773,도서,소설,테마문학,어른을 위한 동화/우화
534,50005771,도서,소설,테마문학,영화/드라마 원작
535,50005770,도서,소설,테마문학,웹소설
536,50010002,도서,소설,한국소설,
537,50010401,도서,소설,희곡/시나리오,
538,50011680,도서,수험서/자격증,eBook,
539,50006005,도서,수험서/자격증,검정고시,고입 검정고시
540,50006006,도서,수험서/자격증,검정고시,대입 검정고시
541,50010523,도서,수험서/자격증,검정고시,중입 검정고시
542,50010584,도서,수험서/자격증,경제/금융/회계/물류,물류/유통/품질관리사
543,50010820,도서,수험서/자격증,경제/금융/회계/물류,투자상담사
544,50010662,도서,수험서/자격증,고등고시/전문직,감정평가사
545,50010622,도서,수험서/자격증,고등고시/전문직,공인회계사/세무사
546,50005989,도서,수험서/자격증,고등고시/전문직,기술고시
547,50005992,도서,수험서/자격증,고등고시/전문직,기타
548,50010780,도서,수험서/자격증,고등고시/전문직,노무사
549,50010701,도서,수험서/자격증,고등고시/전문직,법무사
550,50005987,도서,수험서/자격증,고등고시/전문직,사법고시
551,50005988,도서,수험서/자격증,고등고시/전문직,행정/외무고시
552,50005976,도서,수험서/자격증,공무원,10급 기능직
553,50005978,도서,수험서/자격증,공무원,7급 공무원
554,50005977,도서,수험서/자격증,공무원,9급 공무원
555,50005981,도서,수험서/자격증,공무원,경찰직
556,50005983,도서,수험서/자격증,공무원,군무원
557,50005979,도서,수험서/자격증,공무원,기술직
558,50005986,도서,수험서/자격증,공무원,기타
559,50005982,도서,수험서/자격증,공무원,법원직
560,50005980,도서,수험서/자격증,공무원,세무직
561,50005985,도서,수험서/자격증,공무원,소방직
562,50005984,도서,수험서/자격증,공무원,지하철/철도청
563,50010841,도서,수험서/자격증,공인중개/주택관리,공인중개사
564,50010762,도서,수험서/자격증,공인중개/주택관리,주택관리사
565,50010800,도서,수험서/자격증,교원임용고시,
566,50010522,도서,수험서/자격증,국가자격/전문사무,변리사
567,50010585,도서,수험서/자격증,국가자격/전문사무,사회복지사
568,50010880,도서,수험서/자격증,독학사,
569,50011200,도서,수험서/자격증,보건/위생/의학,간호/조무사
570,50011260,도서,수험서/자격증,보건/위생/의학,기타
571,50011220,도서,수험서/자격증,보건/위생/의학,영양사
572,50011240,도서,수험서/자격증,보건/위생/의학,위생사
573,50011180,도서,수험서/자격증,보건/위생/의학,의사
574,50005972,도서,수험서/자격증,취업/상식/적성검사,LEET
575,50005973,도서,수험서/자격증,취업/상식/적성검사,MEET/DEET
576,50005974,도서,수험서/자격증,취업/상식/적성검사,PSAT
577,50005975,도서,수험서/자격증,취업/상식/적성검사,기타 자격증
578,50005970,도서,수험서/자격증,취업/상식/적성검사,상식
579,50005971,도서,수험서/자격증,취업/상식/적성검사,적성검사/SSAT
580,50005969,도서,수험서/자격증,취업/상식/적성검사,취업전략/면접
581,50010601,도서,수험서/자격증,컴퓨터수험서,기타
582,50010861,도서,수험서/자격증,컴퓨터수험서,워드프로세스
583,50010900,도서,수험서/자격증,컴퓨터수험서,정보처리
584,50010685,도서,수험서/자격증,컴퓨터수험서,컴퓨터활용능력
585,50010764,도서,수험서/자격증,편입/대학원,
586,50011380,도서,시/에세이,eBook,
587,50005579,도서,시/에세이,그림/사진 에세이,
588,50005577,도서,시/에세이,독서 에세이,
589,50005574,도서,시/에세이,명사/연예인 에세이,
590,50005578,도서,시/에세이,명상 에세이,
591,50005581,도서,시/에세이,명언/잠언록,
592,50005576,도서,시/에세이,성공 에세이,
593,50005575,도서,시/에세이,여행 에세이,
594,50005580,도서,시/에세이,연애/사랑 에세이,
595,50010500,도서,시/에세이,예술 에세이,미술 에세이
596,50010264,도서,시/에세이,예술 에세이,미학/예술 에세이
597,50010361,도서,시/에세이,예술 에세이,음악 에세이
598,50011400,도서,시/에세이,오디오북,
599,50011300,도서,시/에세이,외국 에세이,
600,50011740,도서,시/에세이,외국시,
601,50010360,도서,시/에세이,음식/요리 에세이,
602,50011280,도서,시/에세이,한국 에세이,
603,50011720,도서,시/에세이,한국시,
604,50011343,도서,어린이,eBook,
605,50010884,도서,어린이,어린이 교양,
606,50010842,도서,어린이,어린이 문학,
607,50010980,도서,어린이,어린이 세트,
608,50006124,도서,어린이,어린이영어,게임으로 배우기
609,50006127,도서,어린이,어린이영어,어린이 외국어 기타
610,50006126,도서,어린이,어린이영어,영어리딩/읽기
611,50006125,도서,어린이,어린이영어,영어학습교재
612,50006123,도서,어린이,어린이영어,첫걸음
613,50011423,도서,어린이,오디오북,
614,50011161,도서,어린이,정가제free,
615,50010144,도서,어린이,학습/학습만화,
616,50011642,도서,여행,eBook,
617,50006009,도서,여행,국내여행,강원/영동
618,50006011,도서,여행,국내여행,경상도/영남
619,50006014,도서,여행,국내여행,서울/경기
620,50006008,도서,여행,국내여행,전국여행
621,50006012,도서,여행,국내여행,전라도/호남
622,50006013,도서,여행,국내여행,제주도
623,50006010,도서,여행,국내여행,충청도
624,50006028,도서,여행,지도,국내지도
625,50006027,도서,여행,지도,지리일반/지리학
626,50006029,도서,여행,지도,해외지도
627,50006026,도서,여행,테마여행,기타
628,50006024,도서,여행,테마여행,맛집여행
629,50006023,도서,여행,테마여행,배낭여행
630,50006022,도서,여행,테마여행,역사/문학기행
631,50006025,도서,여행,테마여행,체험학습/가족여행
632,50006021,도서,여행,해외여행,기타여행
633,50006017,도서,여행,해외여행,미국/캐나다/중남미
634,50006015,도서,여행,해외여행,세계여행
635,50006016,도서,여행,해외여행,유럽여행
636,50006020,도서,여행,해외여행,인도/아시아여행
637,50006018,도서,여행,해외여행,일본여행
638,50006019,도서,여행,해외여행,중국여행
639,50011500,도서,역사,eBook,
640,50005877,도서,역사,동양사,국가별 역사/문화
641,50005876,도서,역사,동양사,동양사/문화
642,50005875,도서,역사,서양사,국가별 역사/문화
643,50005874,도서,역사,서양사,서양사/문화
644,50005872,도서,역사,세계사,세계사/문화
645,50005873,도서,역사,세계사,시대별 역사/문화
646,50005871,도서,역사,역사학/이론/비평,문화사
647,50005868,도서,역사,역사학/이론/비평,역사의 이해
648,50005869,도서,역사,역사학/이론/비평,역사학 이론/비평
649,50011381,도서,역사,오디오북,
650,50010341,도서,역사,주제별 역사/문화,
651,50005879,도서,역사,한국사,고중세사
652,50005880,도서,역사,한국사,근현대사
653,50005881,도서,역사,한국사,한국문화
654,50005878,도서,역사,한국사,한국사일반
655,50005882,도서,역사,한국사,한국역사인물
656,50005911,도서,예술/대중문화,TV/라디오,미디어/광고
657,50011580,도서,예술/대중문화,eBook,
658,50005898,도서,예술/대중문화,건축,건축가
659,50005897,도서,예술/대중문화,건축,건축이론/건축사
660,50005896,도서,예술/대중문화,건축,건축이야기
661,50005899,도서,예술/대중문화,만화/애니메이션,만화 일반
662,50005900,도서,예술/대중문화,만화/애니메이션,만화 작법/기법
663,50005901,도서,예술/대중문화,만화/애니메이션,애니메이션 일반
664,50005890,도서,예술/대중문화,미술,공예/서예
665,50005891,도서,예술/대중문화,미술,디자인
666,50005888,도서,예술/대중문화,미술,미술론/미술사
667,50005889,도서,예술/대중문화,미술,미술실기/기법
668,50005904,도서,예술/대중문화,사진,사진이론과 실기
669,50005902,도서,예술/대중문화,사진,사진일반
670,50005903,도서,예술/대중문화,사진,사진작가/사진집
671,50010540,도서,예술/대중문화,연극/공연/영화,시나리오/희곡 작법
672,50005907,도서,예술/대중문화,연극/공연/영화,연극사/연극이론
673,50005905,도서,예술/대중문화,연극/공연/영화,연극일반
674,50005906,도서,예술/대중문화,연극/공연/영화,연극제작/비평
675,50005908,도서,예술/대중문화,연극/공연/영화,영화사/영화이론
676,50005910,도서,예술/대중문화,연극/공연/영화,영화제작/비평
677,50010221,도서,예술/대중문화,예술일반/예술사,문화비평
